"username","date","retweets","favorites","text","geo","mentions","hashtags","id","permalink","emoji"
"EuroAffiliate","2019-09-29 16:59","0","0","This is how easy it is to use FREGA   ￼    1. Register Now @ http://bit.ly/_frega  😌   ￼  2. Find a mentor  😌   ￼  3. Profit  😌  ￼    #crypto #blockchainpic.twitter.com/pDJMSNchLn","","@","#crypto #blockchainpic","1178459231898476544","https://twitter.com/EuroAffiliate/status/1178459231898476544","😌 😌 😌"
"beautybyblisss","2019-09-29 16:59","0","2","Lmfaooo.   We shall see 😌 Didn’t they teach you when boys are mean it’s cause they like you 😌","","","","1178459224629633024","https://twitter.com/beautybyblisss/status/1178459224629633024","😌 😜"
"devilish_exe","2019-09-29 16:59","0","1","I’m late but I’m a dumbass baby 😌","","","","1178459207764336640","https://twitter.com/devilish_exe/status/1178459207764336640","😌"
"freakibumie","2019-09-29 16:58","0","1","Of course!! No use means no damage and extra care 😌","","","","1178459188386811904","https://twitter.com/freakibumie/status/1178459188386811904","😌"
"paigealexiaaa","2019-09-29 16:58","1","1","im straight on so many 🤷🏽‍♀️🤷🏽‍♀️","","","","1178459177993297921","https://twitter.com/paigealexiaaa/status/1178459177993297921","🤷🏽‍♀️ 😌"
"notkiaa","2019-09-29 16:58","1","9","My scorpio rising Gemini sun ass wanted to think this wasn’t me but then remembered how I never want help with stuff bc I know only I can do it right 😌😌","","","","1178459171425001472","https://twitter.com/notkiaa/status/1178459171425001472","😌 😂"
"IMFALLINGAGAlN","2019-09-29 16:58","0","0","it says that you have the best taste because that is the best panic song😌","","","","1178459160108814337","https://twitter.com/IMFALLINGAGAlN/status/1178459160108814337","😌"
"WinstonCocker","2019-09-29 16:58","0","4","I lived in a barn on farm. Mom says I was a money maker. She says she wishes she had me from a puppy. I was scared of everything when mom got me but now I like to explore and meet new people😌😌😌","","","","1178459159978741760","https://twitter.com/WinstonCocker/status/1178459159978741760","😌 🐾 ❤️"
"asgardsxthunder","2019-09-29 16:58","0","1","😌 you deserve all the rights 😌","","","","1178459152437403654","https://twitter.com/asgardsxthunder/status/1178459152437403654","😌 💗"
"BreShaunta","2019-09-29 16:58","0","1","Bouta go try to find one of the new Rossi wines.. go park on the beach., smoke., drink and chill. 😌","","","","1178459145747537921","https://twitter.com/BreShaunta/status/1178459145747537921","😌"
"UrBoiiAlexx","2019-09-29 16:58","0","0","Let me buy it 😌","","","","1178459144480854021","https://twitter.com/UrBoiiAlexx/status/1178459144480854021","😌"
"analleli__2","2019-09-29 16:58","0","0","Hey @Channel933 please #PlayWhatAmI ❤️❤️❤️","","@Channel933","#PlayWhatAmI","1178459140781248512","https://twitter.com/analleli__2/status/1178459140781248512","❤️ 💙 😌"
"black_isGold","2019-09-29 16:58","0","0","😌copied me again sha. Low I.Q is doing you.","","","","1178459139271471105","https://twitter.com/black_isGold/status/1178459139271471105","😌"
"ruth_mekonnen","2019-09-29 16:58","1","1","thank you for these😌","","","","1178459129083498496","https://twitter.com/ruth_mekonnen/status/1178459129083498496","😌"
"Geehunni","2019-09-29 16:58","0","0","I’m a blessing that u don’t deserve.😌","","","","1178459123840700416","https://twitter.com/Geehunni/status/1178459123840700416","😌"
"homegrlJulie","2019-09-29 16:58","0","0","Shea Comforting Cream from @loccitane - all natural, sustainably sourced, not tested on animals and works like a charm 😌","","@loccitane","","1178459111207387136","https://twitter.com/homegrlJulie/status/1178459111207387136","😌"
"waddupadam","2019-09-29 16:58","0","0","Just wanna take the time and say I’m still leading @Pheefeers in #MarioKart 😌","","@Pheefeers","#MarioKart","1178459111186292737","https://twitter.com/waddupadam/status/1178459111186292737","😌"
"Kaidiovascular","2019-09-29 16:58","0","6","I’m also not going to be one of those people who’s like I don’t care. I do care very much but I am going to change the way I act I deserve just as much as I give. Therefore if it happens it happens if not that’s good too 😌 pic.twitter.com/CHQFAiUL6q","","","","1178459106304241665","https://twitter.com/Kaidiovascular/status/1178459106304241665","😌"
"harmeetkaurx","2019-09-29 16:58","0","2","i love my life and am so so thankful for being able to enjoy so much 😌","","","","1178459100998492166","https://twitter.com/harmeetkaurx/status/1178459100998492166","😌"
"sandra_xoox","2019-09-29 16:58","0","0","Hey @Z100NewYork , play #WhatAmI by @whydontwemusic 😌😌#PlayWhatAmI","","@Z100NewYork @whydontwemusic","#WhatAmI #PlayWhatAmI","1178459099052281856","https://twitter.com/sandra_xoox/status/1178459099052281856","😌 ❤️"
"gleefuldol","2019-09-29 16:58","0","0","@EthanDolan it’d be great if you followed me, just saying 😌😌","","@EthanDolan","","1178459098892951553","https://twitter.com/gleefuldol/status/1178459098892951553","😌 🤞🏾"
"glxycafe","2019-09-29 16:58","0","2","Hay salamat malinis na kwarto ko. 😌   I can finally work on other stuff that requires my creativity.","","","","1178459098410573825","https://twitter.com/glxycafe/status/1178459098410573825","😌"
"SoBlowMe_Bxtch","2019-09-29 16:58","1","1","I feel you sis ! All those different personalities I can’t deal with 😩 less friends. Less problems 😩😩","","","","1178459092291145728","https://twitter.com/SoBlowMe_Bxtch/status/1178459092291145728","😩 🤷🏽‍♀️ 😌"
"halalkyungsoo","2019-09-29 16:58","0","0","omg i need to get up in 1 hour.....you know what let's just not sleep instead 😌😌","","","","1178459082090524672","https://twitter.com/halalkyungsoo/status/1178459082090524672","😌 😌"
"MakiyahL2","2019-09-29 16:58","0","0","We’re just getting started wym 😌","","","","1178459075258003457","https://twitter.com/MakiyahL2/status/1178459075258003457","😌"
"minamwah","2019-09-29 16:58","0","1","omg taste i’m going to see him in November  😌","","","","1178459064470298628","https://twitter.com/minamwah/status/1178459064470298628","😌"
"Gh0ulishs3x_bot","2019-09-29 16:58","0","1","Did that 8 years ago and I honestly never been more happy and stress free🥰  ~Toxic is Toxic even if their family 🥰 https://twitter.com/iamdevability/status/1178456908308500481 …","","","","1178459041317687296","https://twitter.com/Gh0ulishs3x_bot/status/1178459041317687296","🥰 😌"
"V_egasus","2019-09-29 16:58","0","1","Take care bro 😌","","","","1178459029678374912","https://twitter.com/V_egasus/status/1178459029678374912","😌"
"StormiGersha","2019-09-29 16:58","0","0","Tryna Hear All Of Your Problems So I Can Lighten The Load 😌","","","","1178459026390208513","https://twitter.com/StormiGersha/status/1178459026390208513","😌"
"han9kou","2019-09-29 16:58","0","1","LETS DO IT!!! ill support my bff 😌😌😌","","","","1178459023277867008","https://twitter.com/han9kou/status/1178459023277867008","😌 💌 💞"
"yukoandhiro","2019-09-29 16:58","0","14","seeing all the bitches that made fun of me in high school date ugly guys now meanwhile I get to date the hottest guy in the world... 😌😌😌","","","","1178459020212031490","https://twitter.com/yukoandhiro/status/1178459020212031490","😌 😌 😌"
"ohsenpaichann","2019-09-29 16:58","0","4","😌 sonic has some fire slushies 😌 pic.twitter.com/ytuaO2lEsi","","","","1178459000117047297","https://twitter.com/ohsenpaichann/status/1178459000117047297","😌 🔥"
"bbkaspbrak","2019-09-29 16:58","0","0","he looks like a fish,, is that rude 😌😌","","","","1178458975295160320","https://twitter.com/bbkaspbrak/status/1178458975295160320","😌 😌"
"MsKorinne","2019-09-29 16:58","0","2","POWERRRRRRRRR😌😌😌😌😌😌😌😌😌 https://twitter.com/__sierranicole/status/1178458053257154561 …","","","","1178458952847241222","https://twitter.com/MsKorinne/status/1178458952847241222","😌 😌 😌 😌 😂 😂 😂 😂 😂"
"serenhobi","2019-09-29 16:58","0","0","I’m gonna shower her this song too ahaha 😌😌","","","","1178458946501144576","https://twitter.com/serenhobi/status/1178458946501144576","😌 ✨"
"visiongangchuck","2019-09-29 16:58","0","1","It’s gone look better after I get it off you 😌😌😌","","","","1178458942839627776","https://twitter.com/visiongangchuck/status/1178458942839627776","😌 🙏🏽 💍"
"motivnkh","2019-09-29 16:58","0","1","We love a matching couple 😌 pic.twitter.com/7g0cfg5P5v","","","","1178458940553736192","https://twitter.com/motivnkh/status/1178458940553736192","😌"
"sanders78o","2019-09-29 16:57","0","1","Power  Married to Medicine &&   RHOP Reunion 😌😌😌  I live for my shows!!","","","","1178458936225275910","https://twitter.com/sanders78o/status/1178458936225275910","😌 😌 🤗"
"kingmarcus___","2019-09-29 16:57","0","1","Y’all Walmart already have Christmas ish out ... it’s more Christmas items than Halloween costumes 😌","","","","1178458923407421441","https://twitter.com/kingmarcus___/status/1178458923407421441","😌"
"sashasquake","2019-09-29 16:57","0","9","This is the first inhuman in the mcu 😌 @getFANDOM @Kevfeige @WendyWilliams @MarvelStudios @Marvelhttps://twitter.com/chloebennet/status/1063608906306318336 …","","@getFANDOM @Kevfeige @WendyWilliams @MarvelStudios @Marvelhttps","","1178458912829386753","https://twitter.com/sashasquake/status/1178458912829386753","😌"
"HaKunertMatata","2019-09-29 16:57","0","14","Truly warms my heart that I can make my mother proud 😌 pic.twitter.com/y7Fu7p6MuN","","","","1178458911772483585","https://twitter.com/HaKunertMatata/status/1178458911772483585","😌"
"delaneyy153","2019-09-29 16:57","0","2","oh perfect! good vibes gonna bring u on a wave to us bro 😌 😌","","","","1178458907611734022","https://twitter.com/delaneyy153/status/1178458907611734022","😌 🤙"
"FrelsWorking","2019-09-29 16:57","0","0","But it’s all good 😌","","","","1178458894684831744","https://twitter.com/FrelsWorking/status/1178458894684831744","😌"
"_lovebehavior","2019-09-29 16:57","0","0","“ And we can get it on  Right here right now back seat” 😌 definitely a good throwback","","","","1178458894466768896","https://twitter.com/_lovebehavior/status/1178458894466768896","😌"
"Erky_Ry","2019-09-29 16:57","0","1","So im go to hair school 😌 I needa learn badly","","","","1178458889827897345","https://twitter.com/Erky_Ry/status/1178458889827897345","😌"
"COCOVBVTTERBBY","2019-09-29 16:57","1","0","what if... in your fantasy😌you dreamed about me😌😌and all that we could do with these emotions😌... just kidding... unless😌?? https://open.spotify.com/track/64Fi8acR3lBbve1pQfbrPp?si=AdNFtup9QMSL-SEFUXkzRg …","","","","1178458867279237120","https://twitter.com/COCOVBVTTERBBY/status/1178458867279237120","😌 🙈 🙈 😌 😳"
"__Saroc","2019-09-29 16:57","0","1","I think her and I should get together for drinks soon to talk about more fake news 😌😌","","","","1178458855929331712","https://twitter.com/__Saroc/status/1178458855929331712","😌 😈"
"fxkesmilez","2019-09-29 16:57","0","25","i deleted it, y’all can chill 😌","","","","1178458855812014086","https://twitter.com/fxkesmilez/status/1178458855812014086","😌"
"ColdBeauT","2019-09-29 16:57","0","0","I want last night again 😌","","","","1178458840297328648","https://twitter.com/ColdBeauT/status/1178458840297328648","😌"
"intorubejane","2019-09-29 16:57","5","23","the tl is a mess let me cleanse it real quick 😌  pic.twitter.com/NRE0wuCsMV","","","","1178458836618956801","https://twitter.com/intorubejane/status/1178458836618956801","😌"
"greedyfiym","2019-09-29 16:57","0","0","yo @965KissFM you should totally play what am i by why don't we 😌 #PlayWhatAmI @JonahMarais @corbynbesson @ImZachHerron @jackaverymusic","","@965KissFM @JonahMarais @corbynbesson @ImZachHerron @jackaverymusic","#PlayWhatAmI","1178458831933919232","https://twitter.com/greedyfiym/status/1178458831933919232","😌"
"ShadesofMs_Ex","2019-09-29 16:57","0","1","Just a glimpse of what will happen 😌. pic.twitter.com/OJtqxSsNYz","","","","1178458824077971458","https://twitter.com/ShadesofMs_Ex/status/1178458824077971458","😌"
"_xoPiecesOfMe","2019-09-29 16:57","0","0","i'm really the boss NO baby 😌","","","","1178458812837191680","https://twitter.com/_xoPiecesOfMe/status/1178458812837191680","😌"
"ibreezy1890","2019-09-29 16:57","0","0","Versatility is the name of the game when you’re in the bed with me 😌 I can be Christian Grey, or Cassanova 😌#twitterconfessions","","","#twitterconfessions","1178458805610434562","https://twitter.com/ibreezy1890/status/1178458805610434562","😌 🤫"
"DATayejay","2019-09-29 16:57","0","0","Woke up to my neighbors slaughtering another goat 😌","","","","1178458799167827968","https://twitter.com/DATayejay/status/1178458799167827968","😌"
"_Randi_B","2019-09-29 16:57","0","1","We opened some Rosé and time got away from us. Next time you can hang with us, we don’t mind 😌","","","","1178458790691315712","https://twitter.com/_Randi_B/status/1178458790691315712","😌"
"rajeshsurneni40","2019-09-29 16:57","0","3","@Ishaa0810 Craze in US is Unmatchable 🤪🤪🤪🤪🤪  #SyeRaaNarasimhaReddy #SyeRaaUSA 🤪🤪🤪pic.twitter.com/7BtnM3yILM","","@Ishaa0810","#SyeRaaNarasimhaReddy #SyeRaaUSA","1178458777365991427","https://twitter.com/rajeshsurneni40/status/1178458777365991427","🤪 😛 😝 😜 😌 🔥 🔥 🔥"
"AmSoCool","2019-09-29 16:57","0","0","My everyday tune 😌😌","","","","1178458760726974464","https://twitter.com/AmSoCool/status/1178458760726974464","😌 🧚🏽‍♀️"
"foeyeahboi","2019-09-29 16:57","0","4","PENNY THAT IS SO CUTE LOL wow Johnny is merriwether being held back by flora just like wyatt was holding him back in FF 1 😌 scary witch doom with his cavalcade of gifts for the baby princess. so many eldritch pets. as she deserves. maybe a baby Cerberus","","","","1178458757728215040","https://twitter.com/foeyeahboi/status/1178458757728215040","😌"
"alm1ghtyadri","2019-09-29 16:57","0","1","i have it on automatic it changes at like 7 😌","","","","1178458743408906240","https://twitter.com/alm1ghtyadri/status/1178458743408906240","😌"
"rippahjade","2019-09-29 16:57","0","6","My goal is to follow her on her instagram acc next week, hope I don't chicken out 😌","","","","1178458725557792768","https://twitter.com/rippahjade/status/1178458725557792768","😌"
"uwu_august","2019-09-29 16:57","1","1","this is the cutest shit i’ve ever seen in my entire existence- 😌😌😌😌😌😌😌 i love u","","","","1178458723251085313","https://twitter.com/uwu_august/status/1178458723251085313","😌 💕 💖 💘 💗 💞 💓"
"kwonkkura","2019-09-29 16:57","0","3","she looks so whipped and she ain't even trying to hide it 😌😌😌","","","","1178458716221239296","https://twitter.com/kwonkkura/status/1178458716221239296","😌 💓 💓"
"ritchelicious","2019-09-29 16:57","0","16","IN A RELATIONSELF😌 pic.twitter.com/H4OtspZ40v","","","","1178458696122171392","https://twitter.com/ritchelicious/status/1178458696122171392","😌"
"gwsjupiter","2019-09-29 16:56","0","16","Imma be a little inactive today cause I’m with my bf😌","","","","1178458678434783232","https://twitter.com/gwsjupiter/status/1178458678434783232","😌"
"fhsksnrheka","2019-09-29 16:56","0","0","My timeline looks so much better now that Da Baby isn’t on it 😌😌😌😌","","","","1178458660885991424","https://twitter.com/fhsksnrheka/status/1178458660885991424","😌 😌 😌 😌"
"kimkaigom","2019-09-29 16:56","0","1","jongin and bakugou my boys 😌😌","","","","1178458641856286720","https://twitter.com/kimkaigom/status/1178458641856286720","😌 😌"
"serenhobi","2019-09-29 16:56","0","5","oomf just said she’s gonna stan ateez, as she should😌 pic.twitter.com/txjwTZqPri","","","","1178458623837532160","https://twitter.com/serenhobi/status/1178458623837532160","😌"
"megaanjonees","2019-09-29 16:56","0","36","I actually walked back to uni from the train station today instead of paying for an Uber n that’s what I call growth 😌😌","","","","1178458618439589889","https://twitter.com/megaanjonees/status/1178458618439589889","😌 ✌🏼"
"uzuomaki","2019-09-29 16:56","0","1","i follow u on my backup😌","","","","1178458618120867840","https://twitter.com/uzuomaki/status/1178458618120867840","😌"
"abigaillreese","2019-09-29 16:56","0","3","[id like to emphasize that this has nothing to do with the beautiful man kevin parker who i would definitely have s*x with but the fact that i hate you boring unoriginal mfs😌]","","","","1178458615222398976","https://twitter.com/abigaillreese/status/1178458615222398976","😌"
"Ahh_Si_ah","2019-09-29 16:56","1","3","I can’t wait til I move into my OWN spot with no roommate. First thing ima do is install a POLE 😌","","","","1178458597841354752","https://twitter.com/Ahh_Si_ah/status/1178458597841354752","😌"
"ja_bakes","2019-09-29 16:56","0","6","Proof that I leave the house sometimes 😌 pic.twitter.com/3fjWR8uM0W","","","","1178458581915570178","https://twitter.com/ja_bakes/status/1178458581915570178","😌"
"aubrejae","2019-09-29 16:56","0","1","Successful Sunday Funday😌😌","","","","1178458581462634497","https://twitter.com/aubrejae/status/1178458581462634497","😌 🧡"
"jazzreneee_21","2019-09-29 16:56","0","1","Thank youuu love💘💘","","","","1178458562592477184","https://twitter.com/jazzreneee_21/status/1178458562592477184","💘 😌"
"rarediscotits","2019-09-29 16:56","0","0","sunshine kitty my most played album after a week 😌 pic.twitter.com/3XP46br2F2","","","","1178458547480354817","https://twitter.com/rarediscotits/status/1178458547480354817","😌"
"_josuee5","2019-09-29 16:56","0","7","I think I have a thing for scented candles now...relaxing af 😌","","","","1178458546607931392","https://twitter.com/_josuee5/status/1178458546607931392","😌"
"jollymolley","2019-09-29 16:56","0","0","destressed! 😌","","","","1178458546058317824","https://twitter.com/jollymolley/status/1178458546058317824","😌"
"_desireediamond","2019-09-29 16:56","1","1","Beauty😌😌 https://twitter.com/MalijahWiltz/status/1178457968398012418 …","","","","1178458544846381057","https://twitter.com/_desireediamond/status/1178458544846381057","😌 💕"
"PheebzXO","2019-09-29 16:56","0","3","finally upgraded, iPhone 11 gang 😌","","","","1178458533538353152","https://twitter.com/PheebzXO/status/1178458533538353152","😌"
"Alyssa_Stoy","2019-09-29 16:56","0","3","I had a write a Spanish report over my favorite place and the first thing that came to mind was my great grandparents and it brought so many good memories back 😭😭","","","","1178458522130042880","https://twitter.com/Alyssa_Stoy/status/1178458522130042880","😭 😌"
"sydddnaaay","2019-09-29 16:56","0","0","House clean. Dinner done. Lil baby sleep. 😌 Sippin some brown..","","","","1178458520536174593","https://twitter.com/sydddnaaay/status/1178458520536174593","😌"
"luxxaree","2019-09-29 16:56","0","0","and turn off the lights to save electricity 😌 https://twitter.com/cameron_kasky/status/1178345707645870081 …","","","","1178458517298188289","https://twitter.com/luxxaree/status/1178458517298188289","😌"
"nesaadee","2019-09-29 16:56","0","0","I know I’ve been lagging lol but I’m already on part 3 episode 1 😌","","","","1178458512432623616","https://twitter.com/nesaadee/status/1178458512432623616","😌"
"solarsystern","2019-09-29 16:56","0","1","get some king 😌","","","","1178458509035393024","https://twitter.com/solarsystern/status/1178458509035393024","😌"
"DxpeThoughts_","2019-09-29 16:56","4","10","🗣 “ everything designer that’s on me “ ! 🗣🗣 AYE 🗣 back at it again w/ the back at it again. 🗣🗣 was too smooth ! 🗣🗣    choreo : @NinJo2017 & Viv🗣  song : “heat” x @chrisbrown @1GunnaGunna   dancer : me🗣    I DO NOT OWN THE RIGHTS TO THIS MUSIC 🗣pic.twitter.com/1DRBggW6KQ","","@NinJo2017 @chrisbrown @1GunnaGunna","","1178458503851233284","https://twitter.com/DxpeThoughts_/status/1178458503851233284","🗣 🔥 😌 ‼️ 🍯 🥵 💪🏽 🤟🏽 🙌🏽 🤴🏽 ‼️"
"DreBradley11","2019-09-29 16:56","0","1","Having the crib all clean is one of the best vibes there is 😌","","","","1178458500931969024","https://twitter.com/DreBradley11/status/1178458500931969024","😌"
"fIwrknj","2019-09-29 16:56","0","1","we're in harmony 😌","","","","1178458499333754880","https://twitter.com/fIwrknj/status/1178458499333754880","😌"
"Tropipopper","2019-09-29 16:56","0","1","Edgy bitch 😌","","","","1178458493751353344","https://twitter.com/Tropipopper/status/1178458493751353344","😌"
"lesbiwn","2019-09-29 16:56","0","4","drop your top 5 most recent emoji and let your followers decide if you're a top or bottom    ❤️❤️❤️❤️❤️","","","","1178458492543410176","https://twitter.com/lesbiwn/status/1178458492543410176","❤️ 💓 😌 🍻 😭"
"callmeIouver","2019-09-29 16:56","0","0","i’m a nursing student bby 😌","","","","1178458489250877441","https://twitter.com/callmeIouver/status/1178458489250877441","😌"
"victoriamv_0","2019-09-29 16:56","0","0","It’s a lyric cmon now😌","","","","1178458475824734208","https://twitter.com/victoriamv_0/status/1178458475824734208","😌"
"LVSTRA","2019-09-29 16:56","0","1","* is my baby ooc 😌","","","","1178458457885855744","https://twitter.com/LVSTRA/status/1178458457885855744","😌"
"JessFrankly","2019-09-29 16:56","0","0","We appreciate you and respect your hustle. Stay on your grind! In due time, most definitely 😌","","","","1178458456958754818","https://twitter.com/JessFrankly/status/1178458456958754818","😌"
"tiffxnyy_","2019-09-29 16:56","1","0","the amount of work i have due at midnight, & here i am in bed, relaxing 😌","","","","1178458448746336256","https://twitter.com/tiffxnyy_/status/1178458448746336256","😌"
"vbearluvr","2019-09-29 16:56","0","0","700 days w tae in a month 😌","","","","1178458445856432128","https://twitter.com/vbearluvr/status/1178458445856432128","😌"
"LoveUrWeirdo","2019-09-29 16:56","0","0","Would you shoot a nigga in his face and throw his body in the Washington harbor for me 😌 😌","","","","1178458439422562304","https://twitter.com/LoveUrWeirdo/status/1178458439422562304","😌 💕"
"omoxwunmi","2019-09-29 16:56","0","0","You disgust me but this picture is cute or whatever😌","","","","1178458437375660032","https://twitter.com/omoxwunmi/status/1178458437375660032","😌"
"pewmypie","2019-09-29 16:55","0","1","Bts creating a tik tok so the dance Can go viral 😌 ugh marketing geniuses https://twitter.com/JHSMlCDROP/status/1178210959220989952 …","","","","1178458430652026880","https://twitter.com/pewmypie/status/1178458430652026880","😌"
"wlwquinz","2019-09-29 16:55","0","1","lets whitewash wibey to hold them off then theyll be too busy rioting to put claymation on the tl 😌","","","","1178458422481686528","https://twitter.com/wlwquinz/status/1178458422481686528","😌"
"jiimmyyyneutron","2019-09-29 16:55","0","0","Always 😌😌","","","","1178458418585034752","https://twitter.com/jiimmyyyneutron/status/1178458418585034752","😌 ❤"
"daintyuta","2019-09-29 16:55","0","1","idk what else they did but op was blocked a long time ago 😌 my mind","","","","1178458413552025605","https://twitter.com/daintyuta/status/1178458413552025605","😌"
"tonystrnge","2019-09-29 16:55","0","1","u know it 😌","","","","1178458413115809792","https://twitter.com/tonystrnge/status/1178458413115809792","😌"
"NoDairyDolan","2019-09-29 16:55","0","1","Still waiting 😌","","","","1178458410842390528","https://twitter.com/NoDairyDolan/status/1178458410842390528","😌"
"faaraawaaylaand","2019-09-29 16:55","0","0","ty next😌","","","","1178458404030799872","https://twitter.com/faaraawaaylaand/status/1178458404030799872","😌"
"its_E_babbyyy","2019-09-29 16:55","0","3","I’ve hit the ball every at bat that I’ve had this season so far . Minor accomplishment 😌😌","","","","1178458389690671106","https://twitter.com/its_E_babbyyy/status/1178458389690671106","😌 🤞🏽"
"Tyesha_07","2019-09-29 16:55","0","0","It’s so funny what not minding your business can lead you bitches into receiving 😌","","","","1178458367657938945","https://twitter.com/Tyesha_07/status/1178458367657938945","😌"
"othello1127","2019-09-29 16:55","0","0","The 3rd robe is .........6units.... Far from over...wheeewww😌 pic.twitter.com/GKizR4rIMJ","","","","1178458351312617472","https://twitter.com/othello1127/status/1178458351312617472","😌"
"anxhela_gurra","2019-09-29 16:55","0","2","Carry on then 😌 😌","","","","1178458326641922048","https://twitter.com/anxhela_gurra/status/1178458326641922048","😌 💯"
"bobeina","2019-09-29 16:55","0","15","This cute girl asked me to get coffee with her😌 I’m done fixating on the past, imma go","","","","1178458324729090048","https://twitter.com/bobeina/status/1178458324729090048","😌"
"grazerscurlz","2019-09-29 16:55","0","1","ethan darling,  i love you so much. it would be amazing if you followed me but.. it’s your choice 😌😌","","","","1178458320618823680","https://twitter.com/grazerscurlz/status/1178458320618823680","😌 😌"
"mrtaexy","2019-09-29 16:55","0","0","THANK U 😌","","","","1178458312414842881","https://twitter.com/mrtaexy/status/1178458312414842881","😌"
"otf_aasha","2019-09-29 16:55","6","13","FUCK WITH a nigga that opens doors for you and smack that ass while you walk in😌","","","","1178458308509872128","https://twitter.com/otf_aasha/status/1178458308509872128","😌"
"NatnatVee","2019-09-29 16:55","1","1","There is an inexplicable joy in seeing yourself become who you actually want to be 😌","","","","1178458296153456646","https://twitter.com/NatnatVee/status/1178458296153456646","😌"
"Dre_Cephas","2019-09-29 16:55","2","1","Imagine Dragons can do no wrong 😌","","","","1178458257083572224","https://twitter.com/Dre_Cephas/status/1178458257083572224","😌"
"omoxwunmi","2019-09-29 16:55","1","4","Don’t bring me into a vibe you can’t maintain 😌","","","","1178458256836042754","https://twitter.com/omoxwunmi/status/1178458256836042754","😌"
"_itstiaaaaaaaaa","2019-09-29 16:55","0","0","Bowling With My BestFriend Tonight 😌","","","","1178458225026437120","https://twitter.com/_itstiaaaaaaaaa/status/1178458225026437120","😌"
"Cait_TheeGreatt","2019-09-29 16:55","0","0","Love riding alone cause I can listen to as much yb as I want 😌","","","","1178458217141153792","https://twitter.com/Cait_TheeGreatt/status/1178458217141153792","😌"
"ChibiGoddess7","2019-09-29 16:55","2","8","I love being alone. 😌","","","","1178458203002216449","https://twitter.com/ChibiGoddess7/status/1178458203002216449","😌"
"Euqinom_","2019-09-29 16:54","1","0","What daadaa did to me last night😂😂 https://twitter.com/_theonetheyh8/status/1178445678806274049 …","","","","1178458173189054472","https://twitter.com/Euqinom_/status/1178458173189054472","😂 😌"
"scratchtovoid","2019-09-29 16:54","0","1","- Betty is always Jug’s go to even when they’re not together 😌  - I love the soft lighting in the BH scene at Pop’s. Betty looks so beautiful   - I also think it’s symbolic that they’ve both fallen into the dark w/o each other. It’s bright but it’s also filtered through the ...","","","","1178458173012881409","https://twitter.com/scratchtovoid/status/1178458173012881409","😌"
"brithaaplugg","2019-09-29 16:54","0","0","Family pic soon?😌","","","","1178458141303828485","https://twitter.com/brithaaplugg/status/1178458141303828485","😌"
"Smoott_","2019-09-29 16:54","54","66","When i got a nigga ion see no others 😌","","","","1178458124988112897","https://twitter.com/Smoott_/status/1178458124988112897","😌"
"bmrand__","2019-09-29 16:54","1","0","@_aehsshea happy g day too shor 😌😌😌","","@_aehsshea","","1178458114162647043","https://twitter.com/bmrand__/status/1178458114162647043","😌 👍🏾 🥳"
"julierep26","2019-09-29 16:54","0","2","It can happen... hope everyone is fortunate enough to feel that someday ❤️❤️❤️❤️","","","","1178458103379042306","https://twitter.com/julierep26/status/1178458103379042306","❤️ 😌 😌 ❤️"
"cristyverroo","2019-09-29 16:54","0","2","when he chokes you and gives you that look thats hes abt to fuck the shit out of you 😌","","","","1178458093564448768","https://twitter.com/cristyverroo/status/1178458093564448768","😌"
"stanncityjyp","2019-09-29 16:54","0","0","time to get married with him 😌😌","","","","1178458090766602240","https://twitter.com/stanncityjyp/status/1178458090766602240","😌 ✊"
"JaiDaGreat","2019-09-29 16:54","0","0","High asl right now 😌 pic.twitter.com/8l7LAgGKJi","","","","1178458088531283969","https://twitter.com/JaiDaGreat/status/1178458088531283969","😌"
"TIAPOOOOT","2019-09-29 16:54","0","0","will accept and love you at your worst. 😌","","","","1178458075457445888","https://twitter.com/TIAPOOOOT/status/1178458075457445888","😌"
"brothaorrin","2019-09-29 16:54","0","0","fuck 😌😌😌","","","","1178458070306963456","https://twitter.com/brothaorrin/status/1178458070306963456","😌 🍆 ☔"
"Shameka21672314","2019-09-29 16:54","0","2","Yes, too bad everyone doesn’t want see you win 😌","","","","1178458039009103877","https://twitter.com/Shameka21672314/status/1178458039009103877","😌"
"BADBlNCH","2019-09-29 16:59","0","0","drop ur first 5 emojis and see what people think u are (stolen from @idolclues)    ✌✌✌✌✌","","@idolclues","","1178459440519024641","https://twitter.com/BADBlNCH/status/1178459440519024641","✌ 💆🏽‍♀️ 🤧 😔 😍"
"_CallMeGen","2019-09-29 16:59","3","1","BeatByGen✨Homecoming is otw limited spots are available   Glam Beat ✨#ECSU23 #ECSU22 #ECSU21 #ECSU20 #VSU #NSU #Chowan #ElizabethCity #RockyMountpic.twitter.com/3NzfLXd1MO","","","#ECSU23 #ECSU22 #ECSU21 #ECSU20 #VSU #NSU #Chowan #ElizabethCity #RockyMountpic","1178459439424106496","https://twitter.com/_CallMeGen/status/1178459439424106496","✨ 😍"
"salmaysf_","2019-09-29 16:59","0","1","Entering MBD territory😍","","","","1178459437796904960","https://twitter.com/salmaysf_/status/1178459437796904960","😍"
